"genbank_accession","species","oxygen","reported_oxygen","partition_oxygen"
"GCA_007827295","Seleniivibrio woodruffii",0.00530350673729285,0,"train"
"GCA_000218625","Flexistipes sinusarabici",0.0210973672147816,0,"train"
"GCA_014202645","Deinobacterium chartae",0.972530080557154,1,"train"
"GCA_001507665","Deinococcus actinosclerus",0.99822017927836,1,"train"
"GCA_009687825","Deinococcus actinosclerus",0.997527304767409,1,"train"
"GCA_002897375","Deinococcus aerius",0.988868452139071,1,"train"
"GCA_014647055","Deinococcus aerolatus",0.995945703868183,1,"train"
"GCA_014647075","Deinococcus aerophilus",0.996032461222806,1,"train"
"GCA_000381345","Deinococcus apachensis",0.990664508852766,1,"train"
"GCA_000378445","Deinococcus aquatilis",0.995306941551023,1,"train"
"GCA_003028415","Deinococcus arcticus",0.99766334115477,1,"train"
"GCA_014201885","Deinococcus budaensis",0.995364471438268,1,"train"
"GCA_000020685","Deinococcus deserti",0.992916267729021,1,"train"
"GCA_007280555","Deinococcus detaillensis",0.998083822955597,1,"train"
"GCA_003444775","Deinococcus ficus",0.996413350574133,1,"train"
"GCA_004634215","Deinococcus fonticola",0.994462905363024,1,"train"
"GCA_000252445","Deinococcus gobiensis",0.992784501787584,1,"train"
"GCA_014647175","Deinococcus grandis",0.996603872781982,1,"train"
"GCA_900176165","Deinococcus hopiensis",0.991624134503542,1,"train"
"GCA_014201875","Deinococcus humi",0.995135689774503,1,"train"
"GCA_003173015","Deinococcus irradiatisoli",0.998152871073833,1,"train"
"GCA_002901445","Deinococcus koreensis",0.995920505987606,1,"train"
"GCA_000701405","Deinococcus marmoris",0.993165646501578,1,"train"
"GCA_000482805","Deinococcus murrayi",0.984612819394437,1,"train"
"GCA_000190555","Deinococcus proteolyticus",0.994241443225949,1,"train"
"GCA_003860465","Deinococcus psychrotolerans",0.997911626677266,1,"train"
"GCA_014648095","Deinococcus ruber",0.997098011073908,1,"train"
"GCA_014640655","Deinococcus soli",0.996668026772031,1,"train"
"GCA_014645595","Deinococcus wulumuqiensis",0.989531303972862,1,"train"
"GCA_011067105","Deinococcus wulumuqiensis",0.991246415313042,1,"train"
"GCA_000317835","Deinococcus_A peraridilitoris",0.995481382696214,1,"train"
"GCA_007990775","Deinococcus_C cellulosilyticus",0.99634786137337,1,"train"
"GCA_014646895","Deinococcus_C roseus",0.998691423884689,1,"train"
"GCA_000183745","Oceanithermus profundus",0.957990465609281,1,"train"
"GCA_007990975","Meiothermus hypogaeus",0.970862535383431,1,"train"
"GCA_003574085","Meiothermus luteus",0.879949103418287,1,"train"
"GCA_003574045","Meiothermus taiwanensis",0.959375307204186,1,"train"
"GCA_900102145","Thermus arciformis",0.863302123981233,1,"train"
"GCA_003336745","Thermus caldifontis",0.855394772269264,1,"train"
"GCA_014647535","Thermus composti",0.825611783058322,1,"train"
"GCA_000421625","Thermus islandicus",0.842967743780557,1,"train"
"GCA_021462405","Thermus tengchongensis",0.833165396753674,1,"train"
"GCA_000092425","Truepera radiovictrix",0.960745300533122,1,"train"
"GCA_000422285","Desulfatiglans anilini",0.00501003039204517,0,"test"
"GCA_000143965","Desulfarculus baarsii",0.202984848517941,0,"train"
"GCA_001184205","Desulfocarbo indianensis",0.128421849701687,0,"train"
"GCA_000195295","Desulfobacca acetoxidans",0.0431078340825358,0,"train"
"GCA_000429905","Desulfatibacillum aliphaticivorans",0.0353871781669622,0,"train"
"GCA_900142135","Desulfatibacillum alkenivorans",0.0308591599226696,0,"train"
"GCA_000429925","Desulfatirhabdium butyrativorans",0.00496112743252963,0,"train"
"GCA_000373985","Desulfobacter curvatus",0.058536161055888,0,"train"
"GCA_004319545","Desulfobacter hydrogenophilus",0.0463874235029398,0,"train"
"GCA_013389365","Desulfobacter latus",0.0644493683831208,0,"train"
"GCA_000745975","Desulfobacter vibrioformis",0.032803575474833,0,"train"
"GCA_900105645","Desulfobacula toluolica",0.02893346063143,0,"train"
"GCA_900176365","Desulfocicer vacuolatum",0.020958204611692,0,"train"
"GCA_000020365","Desulforapulum autotrophicum",0.020066282478052,0,"train"
"GCA_000420085","Desulfospira joergensenii",0.0207504963469626,0,"train"
"GCA_000421285","Desulfotignum balticum",0.0317948446819304,0,"train"
"GCA_000350545","Desulfotignum phosphitoxidans",0.0296883175117842,0,"train"
"GCA_900101345","Desulfoluna spongiiphila",0.02513346352393,0,"train"
"GCA_007830435","Desulfobotulus alkaliphilus",0.0598252360845556,0,"test"
"GCA_000426225","Desulforegula conservatrix",0.0362214051788652,0,"test"
"GCA_013761005","Desulfosalsimonas propionicica",0.0150862452759996,0,"train"
"GCA_001293685","Desulfatitalea tepidiphila",0.0302491453462536,0,"train"
"GCA_009688945","Desulfosarcina alkanivorans",0.0312778035166332,0,"train"
"GCA_001311845","Desulfosarcina cetonica",0.0176346753886428,0,"train"
"GCA_009689005","Desulfosarcina ovata",0.0249038555830848,0,"train"
"GCA_009688965","Desulfosarcina widdelii",0.0137830004918468,0,"train"
"GCA_000018405","Desulfosudis oleivorans",0.020038635784816,0,"train"
"GCA_016918545","Desulfobulbus alkaliphilus",0.104806199401755,0,"train"
"GCA_000621145","Desulfobulbus elongatus",0.0446040897337864,0,"train"
"GCA_016446285","Desulfobulbus oligotrophicus",0.05665325707618,0,"train"
"GCA_000186885","Desulfobulbus propionicus",0.0521462176298578,0,"train"
"GCA_016919065","Desulfobulbus rhabdoformis",0.106662483619572,0,"train"
"GCA_000429945","Desulfogranum japonicum",0.058459614788508,0,"train"
"GCA_016918565","Desulfogranum marinum",0.103097651144569,0,"train"
"GCA_000429965","Desulfogranum mediterraneum",0.0760320549312988,0,"train"
"GCA_000341395","Desulfocapsa sulfexigens",0.0790501636553296,0,"train"
"GCA_900130015","Desulfofustis glycolicus",0.0321008721775612,0,"train"
"GCA_900143695","Desulfopila aestuarii",0.0218730797201008,0,"train"
"GCA_016919005","Desulfopila_A inferna",0.041959478647574,0,"train"
"GCA_014201505","Desulfoprunum benzoelyticum",0.014059331208882,0,"train"
"GCA_900104445","Desulforhopalus singaporensis",0.00614328646258477,0,"train"
"GCA_016918505","Desulforhopalus vacuolatus",0.0459433908873296,0,"train"
"GCA_000025945","Desulfotalea psychrophila",0.0320477699489682,0,"train"
"GCA_000266945","Desulfomonile tiedjei",0.0120416993694292,0,"train"
"GCA_000024325","Desulfohalobium retbaense",0.220891104381898,0,"train"
"GCA_001311565","Desulfothermus okinawensis",0.00022454270594785,0,"train"
"GCA_900114115","Desulfomicrobium apsheronum",0.0732002254188826,0,"train"
"GCA_000023225","Desulfomicrobium baculatum",0.0842147619222628,0,"train"
"GCA_000428825","Desulfomicrobium escambiense",0.0348971172612974,0,"train"
"GCA_014873765","Desulfomicrobium macestii",0.0640756114902872,0,"train"
"GCA_900114595","Desulfomicrobium macestii",0.0686306068872548,0,"train"
"GCA_001553625","Desulfomicrobium orale",0.0361012277573088,0,"train"
"GCA_000519265","Desulfonatronum lacustre",0.174841434593931,0,"train"
"GCA_900104215","Desulfonatronum thiosulfatophilum",0.171066679814384,0,"train"
"GCA_000174435","Desulfonatronospira thiodismutans",0.072586808493078,0,"train"
"GCA_000686525","Desulfonatronovibrio hydrogenovorans",0.058463738618414,0,"train"
"GCA_900104045","Desulfonauticus submarinus",0.0433238041663164,0,"test"
"GCA_000429305","Alteridesulfovibrio inopinatus",0.131675298687946,0,"train"
"GCA_000422565","Aminidesulfovibrio aminophilus",0.0275401416538796,0,"train"
"GCA_000701705","Bilophila wadsworthia",0.00467149154914359,0,"train"
"GCA_015731765","Cupidesulfovibrio oxamicus",0.0477833258418096,0,"train"
"GCA_011927665","Desulfobaculum xiamenense",0.0160678217610084,0,"train"
"GCA_000422545","Desulfocurvibacter africanus",0.0573798775792648,0,"train"
"GCA_000519125","Desulfocurvus vexinensis",0.0936953862762068,0,"train"
"GCA_000422245","Desulfohalovibrio alkalitolerans",0.0345226273697802,0,"train"
"GCA_013376455","Desulfolutivibrio sulfodismutans",0.0257345500453844,0,"train"
"GCA_000420465","Desulfovibrio desulfuricans",0.0126771918050056,0,"train"
"GCA_004801255","Desulfovibrio desulfuricans_C",0.00973994872045036,0,"train"
"GCA_014202345","Desulfovibrio intestinalis",0.0328014908929996,0,"train"
"GCA_000156375","Desulfovibrio piger",0.00162315193498719,0,"train"
"GCA_002334685","Desulfovibrio sp900243745",0.014451654676618,0,"train"
"GCA_003966735","Desulfovibrio_Q ferrophilus",0.0475412644855212,0,"train"
"GCA_000430005","Frigididesulfovibrio cuneatus",0.158666265837311,0,"train"
"GCA_900143255","Frigididesulfovibrio_A litoralis",0.378638071366162,0,"train"
"GCA_000429325","Fundidesulfovibrio putealis",0.0665878578941173,0,"train"
"GCA_000422525","Halodesulfovibrio aestuarii",0.0135235218820876,0,"train"
"GCA_000384815","Halodesulfovibrio aestuarii",0.0188207159127473,0,"train"
"GCA_900129975","Halodesulfovibrio marinisediminis",0.0179912458492608,0,"train"
"GCA_013340305","Halodesulfovibrio psychrotolerans",0.018299748395744,1,"train"
"GCA_001672295","Halodesulfovibrio spirochaetisodalis",0.02138145041346,0,"train"
"GCA_900188225","Humidesulfovibrio mexicanus",0.0456220034849294,0,"train"
"GCA_000429985","Maridesulfovibrio bastinii",0.0166387056481884,0,"train"
"GCA_900101105","Maridesulfovibrio ferrireducens",0.0207315202330818,0,"train"
"GCA_000711735","Maridesulfovibrio frigidus",0.0422531037780908,0,"train"
"GCA_000331025","Maridesulfovibrio hydrothermalis",0.0109917816316965,0,"train"
"GCA_000023445","Maridesulfovibrio salexigens",0.0126111504198142,0,"train"
"GCA_000425265","Maridesulfovibrio zosterae",0.0140879085412582,0,"train"
"GCA_000468495","Megalodesulfovibrio gigas",0.0523738885438736,0,"train"
"GCA_000195755","Nitratidesulfovibrio vulgaris",0.0131577044363224,0,"train"
"GCA_000012665","Oleidesulfovibrio alaskensis",0.0158472430804636,0,"train"
"GCA_000482745","Oleidesulfovibrio alaskensis",0.0117116104834364,0,"train"
"GCA_900167065","Paradesulfovibrio bizertensis",0.0299866124810512,0,"train"
"GCA_000420485","Paucidesulfovibrio longus",0.0337176353574612,0,"train"
"GCA_001311825","Pseudodesulfovibrio brasiliensis",0.00880136084979877,0,"train"
"GCA_001874525","Pseudodesulfovibrio hydrargyri",0.0149426386508256,0,"train"
"GCA_004365595","Pseudodesulfovibrio indicus",0.017448525303698,0,"train"
"GCA_000375485","Pseudodesulfovibrio oxyclinae",0.0131122613558732,0,"train"
"GCA_900217235","Pseudodesulfovibrio profundus",0.0389759966660708,0,"train"
"GCA_008830225","Pseudodesulfovibrio senegalensis",0.0132287922974615,0,"train"
"GCA_009856865","Solidesulfovibrio aerotolerans",0.0433196054778719,0,"train"
"GCA_000702665","Solidesulfovibrio alcoholivorans",0.0214856285278472,0,"train"
"GCA_000010665","Solidesulfovibrio magneticus",0.0341030868276072,0,"train"
"GCA_001687335","Dissulfuribacter thermophilus",0.00489377773605437,0,"train"
"GCA_022026155","Dissulfurimicrobium hydrothermale",0.00290692534085624,0,"train"
"GCA_000013405","Syntrophus aciditrophicus",0.00267568494725001,0,"train"
"GCA_900109885","Syntrophus gentianae",0.0128013977166824,0,"train"
"GCA_900176285","Desulfacinum hydrothermale",0.0113965755296566,0,"train"
"GCA_900129305","Desulfacinum infernum",0.00623889767001418,0,"train"
"GCA_005377625","Desulfoglaeba alkanexedens",0.00736496847804202,0,"train"
"GCA_000014965","Syntrophobacter fumaroxidans",0.00434708039175902,0,"train"
"GCA_001548275","Caldimicrobium thiodismutans",0.00682210462004684,0,"test"
"GCA_000734015","Thermodesulfobacterium commune",0.00234379941841245,0,"test"
"GCA_000423845","Thermodesulfobacterium hveragerdense",0.0031375859290288,0,"test"
"GCA_000746255","Thermodesulfobacterium hydrogeniphilum",0.00260948105106218,0,"test"
"GCA_000421605","Thermodesulfobacterium thermophilum",0.00330652340858917,0,"test"
"GCA_001652585","Thermosulfurimonas dismutans",0.00225436416581237,0,"test"
"GCA_000526155","Deferrisoma camini",0.0126379535241145,0,"train"
"GCA_013371475","Desulfuromonas acetoxidans",0.173314912771686,0,"train"
"GCA_013371615","Desulfuromonas acetoxidans",0.177229331330178,0,"train"
"GCA_000167355","Desulfuromonas acetoxidans",0.165915114096514,0,"train"
"GCA_900101955","Pseudodesulfuromonas thiophila",0.105876349381239,0,"train"
"GCA_900103065","Geoalkalibacter ferrihydriticus",0.269874587622978,0,"train"
"GCA_000827125","Geoalkalibacter_A subterraneus",0.0729619178337396,0,"train"
"GCA_900107645","Desulfuromusa kysingii",0.305210720383415,0,"train"
"GCA_000384395","Geopsychrobacter electrodiphilus",0.141154316894625,0,"train"
"GCA_900142125","Malonomonas rubra",0.143181835344117,0,"train"
"GCA_000711225","Seleniibacterium seleniigenes",0.209672435041614,0,"train"
"GCA_001888165","Syntrophotalea acetylenica",0.014139586894576,0,"train"
"GCA_001887715","Syntrophotalea acetylenica",0.0153835731292457,0,"train"
"GCA_000012885","Syntrophotalea carbinolica",0.0256063962490884,0,"train"
"GCA_900111775","Trichloromonas acetexigens",0.0932583444280652,0,"train"
"GCA_900187405","DSM-9736 sp900187405",0.0169351999907577,0,"train"
"GCA_018501225","Geobacter hydrogenophilus",0.019622138863149,0,"train"
"GCA_018531165","Geobacter metallireducens",0.0199254335305152,0,"train"
"GCA_000012925","Geobacter metallireducens",0.0151469838040168,0,"train"
"GCA_000817955","Geobacter pickeringii",0.0139040921028056,0,"train"
"GCA_018476905","Geomobilimonas luticola",0.0175173489757774,0,"train"
"GCA_000022265","Geotalea daltonii",0.0434316807465592,0,"train"
"GCA_001311985","Geotalea toluenoxydans",0.0173611104420188,0,"train"
"GCA_018476885","Geoanaerobacter pelophilus",0.0390119734097168,0,"train"
"GCA_018531195","Pelotalea chapellei",0.0404018335119598,0,"train"
"GCA_000015045","Pseudopelobacter propionicus",0.00730266607940755,0,"train"
"GCA_000020385","Trichlorobacter lovleyi",0.0359137212500936,0,"train"
"GCA_000512235","Syntrophorhabdus aromaticivorans",0.00295884629652998,0,"train"
"GCA_000020965","Dictyoglomus thermophilum",0.0142438137328772,0,"train"
"GCA_000021645","Dictyoglomus turgidum",0.0191271988084952,0,"train"
"GCA_000474745","Chitinivibrio alkaliphilus",0.231481094340695,0,"train"
"GCA_000007325","Fusobacterium nucleatum",0.0362173988877754,0,"train"
"GCA_000160475","Fusobacterium periodonticum",0.0637725592725592,0,"train"
"GCA_001457555","Fusobacterium polymorphum",0.0358996127659548,0,"train"
"GCA_000182945","Fusobacterium vincentii",0.0278942011053996,0,"train"
"GCA_000279975","Fusobacterium vincentii",0.0313295444360416,0,"train"
"GCA_900450765","Fusobacterium_A necrogenes",0.00890514502414319,0,"train"
"GCA_003019675","Fusobacterium_A ulcerans",0.00510912659610518,0,"train"
"GCA_900637705","Fusobacterium_A varium",0.00518292049981361,0,"train"
"GCA_003019695","Fusobacterium_C gonidiaformans",0.00997194215844399,0,"train"
"GCA_000262225","Fusobacterium_C necrophorum",0.0203165334062612,0,"train"
"GCA_004006635","Fusobacterium_C necrophorum",0.0545271728781364,0,"train"
"GCA_000165505","Ilyobacter polytropus",0.00577155839928278,0,"train"
"GCA_000426625","Psychrilyobacter atlanticus",0.0234938253054406,0,"train"
"GCA_001517835","Caviibacter abscessus",0.0307276422474868,0,"train"
"GCA_000023905","Leptotrichia buccalis",0.158805527641403,1,"train"
"GCA_007990525","Leptotrichia hofstadii",0.176770671764559,0,"train"
"GCA_008327825","Leptotrichia shahii",0.207993114768697,0,"train"
"GCA_000482505","Leptotrichia trevisanii",0.274322922960138,0,"train"
"GCA_007990505","Pseudoleptotrichia goodfellowii",0.110914425254724,1,"train"
"GCA_000024405","Sebaldella termitidis",0.226537492528111,0,"train"
"GCA_001517935","Sneathia sanguinegens",0.00714909729089719,0,"train"
"GCA_014892235","Sneathia vaginalis",0.00820171024713401,0,"train"
"GCA_001559775","Streptobacillus felis",0.215992709606334,1,"train"
"GCA_000024565","Streptobacillus moniliformis",0.507551108242137,1,"train"
"GCA_014198875","Longimicrobium terrae",0.797909933472772,1,"train"
"GCA_003260125","Lujinxingia litoralis",0.422122688796005,1,"test"
"GCA_004005565","Lujinxingia sediminis",0.303954216570526,1,"test"
"GCA_000022145","Anaeromyxobacter dehalogenans",0.600407581560744,1,"train"
"GCA_000013385","Anaeromyxobacter dehalogenans_B",0.630866256740498,1,"train"
"GCA_001312085","Thermodesulfovibrio aggregans",0.0002108630670552,0,"train"
"GCA_000423865","Thermodesulfovibrio thiophilus",0.00138039307141502,0,"train"
"GCA_000020985","Thermodesulfovibrio yellowstonii",0.00133633453633719,0,"train"
"GCA_000482825","Thermodesulfovibrio yellowstonii",0.0011362402953794,0,"train"
"GCA_014207595","Algisphaera agarilytica",0.968540042623688,1,"train"
"GCA_002007645","Anaerohalosphaera lusitana",0.0789627944559438,0,"train"
"GCA_001999965","Limihaloglobus sulfuriphilus",0.0296199963410696,0,"train"
"GCA_001997385","Sedimentisphaera cyanobacteriorum",0.0555887791079026,0,"train"
"GCA_002117005","Sedimentisphaera salicampi",0.0891313383750406,0,"train"
"GCA_002197845","Fimbriiglobus ruber",0.759240206998046,1,"train"
"GCA_901538355","Tuwongella immobilis",0.595805510103021,1,"train"
"GCA_000255705","Zavarzinella formosa",0.671266595347797,1,"train"
"GCA_001956985","Paludisphaera borealis",0.856156165856875,1,"train"
"GCA_007751035","Lignipirellula cremea",0.758852290657645,1,"train"
"GCA_008087665","Mariniblastus fucicola",0.867870709106517,1,"train"
"GCA_007860135","Novipirellula artificiosorum",0.664215463313602,1,"train"
"GCA_000196115","Rhodopirellula baltica",0.574850128161047,1,"train"
"GCA_007859855","Rhodopirellula solitaria",0.70369224196716,1,"train"
"GCA_007860105","Rhodopirellula sp007860105",0.727024616706112,1,"train"
"GCA_007751715","Rosistilla oblonga",0.749563139021908,1,"train"
"GCA_007860045","Stieleria varia",0.813392082716426,1,"train"
"GCA_007743815","Alienimonas californiensis",0.834032114721579,1,"train"
"GCA_007745175","Caulifigura coniformis",0.61706075966281,1,"train"
"GCA_007744675","Gimesia alba",0.778798473931335,1,"train"
"GCA_007746795","Gimesia algae",0.73521254941965,1,"train"
"GCA_007748195","Gimesia aquarii",0.859262686945517,1,"train"
"GCA_007754425","Gimesia fumaroli",0.723800254293962,1,"train"
"GCA_007748155","Gimesia panareensis",0.661427577128045,1,"train"
"GCA_007747795","Maioricimonas rarisocia",0.493818098454649,1,"train"
"GCA_007750395","Polystyrenella longa",0.774018267392949,1,"train"
"GCA_000255655","Schlesneria paludicola",0.61705441361734,1,"train"
"GCA_007747995","Symmachiella dynata",0.699440744109502,1,"train"
"GCA_007860075","Symmachiella macrocystis",0.727335937081067,1,"train"
"GCA_014643535","Aliidongia dinghuensis",0.950115304256293,1,"train"
"GCA_006739055","Stella vacuolata",0.877335154678688,1,"train"
"GCA_000963905","Acetobacter aceti",0.761004782730967,1,"test"
"GCA_001580535","Acetobacter cerevisiae",0.869704440977224,1,"test"
"GCA_001580615","Acetobacter malorum",0.858661602786489,1,"test"
"GCA_000429165","Acetobacter nitrogenifigens",0.904056458945738,1,"test"
"GCA_011516825","Acetobacter oeni",0.796957003777017,1,"test"
"GCA_001580995","Acetobacter senegalensis",0.906986586176613,1,"test"
"GCA_003352165","Acidibrevibacterium fodinaquatile",0.959897601102356,1,"test"
"GCA_014635085","Asaia siamensis",0.958944558981399,1,"test"
"GCA_900101615","Belnapia rosea",0.786091041667447,1,"test"
"GCA_014644455","Caldovatus sediminis",0.526053144334184,1,"test"
"GCA_004761865","Crenalkalicoccus roseus",0.588412224117418,1,"test"
"GCA_000378465","Elioraea tepidiphila",0.718906638975559,1,"test"
"GCA_014192375","Endobacter medicaginis",0.974591041061503,1,"test"
"GCA_013184735","Falsiroseomonas frigidaquae",0.943086294477573,1,"test"
"GCA_900114315","Falsiroseomonas stagni",0.915933644995962,1,"test"
"GCA_014174395","Gluconacetobacter aggeris",0.905668452519292,1,"test"
"GCA_014174375","Gluconacetobacter asukensis",0.899942290469543,1,"test"
"GCA_006539085","Gluconacetobacter liquefaciens",0.885494336957156,1,"test"
"GCA_014174275","Gluconacetobacter takamatsuzukensis",0.867461315500403,1,"test"
"GCA_014174215","Gluconacetobacter tumulicola",0.884592021801404,1,"test"
"GCA_014174155","Gluconacetobacter tumulisoli",0.798902679597964,1,"test"
"GCA_003253705","Humitalea rosea",0.827011558190126,1,"test"
"GCA_000613305","Komagataeibacter kakiaceti",0.248455462528825,1,"test"
"GCA_003258945","Paracraurococcus frigidaeris",0.842646104150202,1,"test"
"GCA_002937115","Rhodopila globiformis",0.762445404965986,0,"test"
"GCA_009900765","Rhodovarius lipocyclicus",0.881015915140312,1,"test"
"GCA_008630155","Rhodovastum atsumiense",0.70459241328989,0,"test"
"GCA_000711725","Roseomonas aerilata",0.808491040823484,1,"test"
"GCA_900455935","Roseomonas mucosa",0.795812343139627,1,"test"
"GCA_900455865","Roseomonas sp001941945",0.816074826210338,1,"test"
"GCA_014644535","Roseomonas_B lacus",0.827974649227507,1,"test"
"GCA_012163135","Roseomonas_B oryzicola",0.744279081062688,1,"test"
"GCA_014490445","Roseomonas_D ludipueritiae",0.880896474263502,1,"test"
"GCA_003696345","Roseomonas_D wenyumeiae",0.859216805994379,1,"test"
"GCA_000378165","Saccharibacter floricola",0.984371904740089,1,"test"
"GCA_014644195","Siccirubricoccus deserti",0.841688650723696,1,"test"
"GCA_017876095","Azospirillum agricola",0.936190401158951,1,"test"
"GCA_003966125","Azospirillum griseum",0.902430758594395,1,"test"
"GCA_002573965","Azospirillum melinis",0.84121086835383,1,"test"
"GCA_008364795","Azospirillum oryzae",0.744394773060714,1,"test"
"GCA_003233655","Azospirillum ramasamyi",0.728765038237047,1,"test"
"GCA_001305595","Azospirillum thiophilum",0.810548619230541,1,"test"
"GCA_000936425","Skermanella aerolata",0.755972948936226,1,"test"
"GCA_000576635","Skermanella stibiiresistens",0.8069803490511,1,"test"
"GCA_900100255","Asticcacaulis taihuensis",0.979792249648269,1,"train"
"GCA_000466985","Brevundimonas abyssalis",0.954726886834387,1,"train"
"GCA_014199955","Brevundimonas aurantiaca",0.96867461579618,1,"train"
"GCA_000428765","Brevundimonas aveniformis",0.94889798804536,1,"train"
"GCA_014202075","Brevundimonas basaltis",0.945580783656794,1,"train"
"GCA_014199165","Brevundimonas halotolerans",0.892236901503313,1,"train"
"GCA_014196335","Brevundimonas lenta",0.988551676599137,1,"train"
"GCA_003704105","Brevundimonas lutea",0.965532269221715,1,"train"
"GCA_000421705","Brevundimonas naejangsanensis",0.969897148887139,0,"train"
"GCA_016654005","Brevundimonas nasdae",0.984037790412019,1,"train"
"GCA_000144605","Brevundimonas subvibrioides",0.969424513147824,1,"train"
"GCA_011761985","Brevundimonas terrae",0.975048635506478,1,"train"
"GCA_014199945","Brevundimonas variabilis",0.952575586326729,1,"train"
"GCA_900116065","Brevundimonas viscosa",0.931582419862061,1,"train"
"GCA_016135805","Caulobacter hibisci",0.9913230057525,1,"train"
"GCA_010977555","Caulobacter rhizosphaerae",0.990724284305355,1,"train"
"GCA_022695515","Phenylobacterium aquaticum",0.970239046494378,1,"train"
"GCA_003254705","Phenylobacterium deserti",0.964666596988268,1,"train"
"GCA_003254505","Phenylobacterium hankyongense",0.964878162179961,1,"train"
"GCA_001375595","Phenylobacterium immobile",0.959207585065436,1,"train"
"GCA_003254475","Phenylobacterium soli",0.955801533360541,1,"train"
"GCA_003576245","Henriciella algicola",0.915485542397303,1,"train"
"GCA_003576345","Henriciella barbarensis",0.909480844369878,1,"train"
"GCA_002088935","Henriciella litoralis",0.881971076506167,1,"train"
"GCA_000376805","Henriciella marina",0.91722680016231,1,"train"
"GCA_014644035","Henriciella pelagia",0.897281074395532,1,"train"
"GCA_000023785","Hirschia baltica",0.94919298132069,1,"train"
"GCA_000378345","Hirschia maritima",0.96942265397557,1,"train"
"GCA_000428525","Hellea balneolensis",0.881936665627209,1,"test"
"GCA_003129605","Hyphobacterium indicum",0.961677168446615,1,"test"
"GCA_003122085","Maricicauda_A salina",0.94241893555878,1,"test"
"GCA_014636415","Marinicauda pacifica",0.962833258029217,1,"test"
"GCA_000365025","Robiginitomaculum antarcticum",0.804151168042606,1,"test"
"GCA_000382325","Woodsholea maritima",0.991127028512621,1,"test"
"GCA_014640095","Aquisalinus flavus",0.927291792024622,1,"train"
"GCA_014640455","Aquisalinus luteolus",0.905998702382107,1,"train"
"GCA_002943565","Marinicaulis flavus",0.938972425078854,1,"train"
"GCA_014651915","Parvularcula lutaonensis",0.837770394500242,1,"train"
"GCA_003399445","Parvularcula marina",0.93260287827247,1,"train"
"GCA_000423185","Inquilinus limosus",0.903708267893062,1,"train"
"GCA_004363235","Dongia mobilis",0.923403616557462,1,"train"
"GCA_014643715","Elstera cyanobacteriorum",0.916621567558364,1,"train"
"GCA_003572205","Algihabitans albus",0.797318341613008,1,"train"
"GCA_000420625","Fodinicurvata sediminis",0.791651693392659,1,"train"
"GCA_011762045","Rhizomicrobium electricum",0.964890791997273,0,"train"
"GCA_002924445","Minwuia thermotolerans",0.869406671071584,1,"train"
"GCA_000017565","Parvibaculum lavamentivorans",0.87474469313631,1,"train"
"GCA_009184905","Parvibaculum sedimenti",0.882127333031813,1,"train"
"GCA_900167455","Reyranella aerosaccus",0.810245907394338,1,"train"
"GCA_020880995","Reyranella aquatilis",0.805050458186269,1,"train"
"GCA_000312425","Reyranella massiliensis",0.827186254988385,1,"train"
"GCA_007992495","Reyranella soli",0.825344630242771,1,"train"
"GCA_003234965","Aestuariivirga litoralis",0.846255164388973,1,"train"
"GCA_900102695","Afifella marina",0.861638806071146,0,"train"
"GCA_003004785","Alsobacter soli",0.789656145197095,1,"train"
"GCA_900108245","Bosea lathyri",0.897451426236326,1,"train"
"GCA_900109525","Bosea lupini",0.898609598054197,1,"train"
"GCA_002917105","Bosea psychrotolerans",0.910953584234223,1,"train"
"GCA_900102525","Bosea robiniae",0.879580017552479,1,"train"
"GCA_900168195","Bosea thiooxidans",0.891802391670793,1,"train"
"GCA_004323635","Lichenihabitans psoromatis",0.907791323087916,1,"train"
"GCA_022179085","Methylobacterium aerolatum",0.783503405627019,1,"train"
"GCA_001043915","Methylobacterium aquaticum",0.79860189649558,1,"train"
"GCA_014196345","Methylobacterium brachythecii",0.884866028342777,1,"train"
"GCA_014845095","Methylobacterium bullatum",0.847502821107539,1,"train"
"GCA_003058325","Methylobacterium currus",0.803170007288506,1,"train"
"GCA_902141855","Methylobacterium dankookense",0.716706729623184,1,"train"
"GCA_003173715","Methylobacterium durans",0.826505652751319,1,"train"
"GCA_002759055","Methylobacterium frigidaeris",0.765749434044041,1,"train"
"GCA_001936175","Methylobacterium fujisawaense",0.763152417173077,1,"train"
"GCA_000757795","Methylobacterium fujisawaense",0.70366483472863,1,"train"
"GCA_007992215","Methylobacterium gnaphalii",0.794848688662544,1,"train"
"GCA_022179285","Methylobacterium hispanicum",0.68270284865429,1,"train"
"GCA_022179305","Methylobacterium iners",0.739021945570399,1,"train"
"GCA_022179405","Methylobacterium marchantiae",0.800021643873,1,"train"
"GCA_022179525","Methylobacterium persicinum",0.738573711158189,1,"train"
"GCA_004348265","Methylobacterium segetis",0.854461469157225,1,"train"
"GCA_902141845","Methylobacterium symbioticum",0.762300921914995,1,"train"
"GCA_000019945","Methylobacterium thiocyanatum",0.85287701020226,1,"train"
"GCA_001043975","Methylobacterium variabile",0.79123538712655,1,"train"
"GCA_000427445","Methylocella acidiphila",0.953073467719452,1,"train"
"GCA_003332305","Microvirga aerophila",0.866519446109472,1,"train"
"GCA_016811235","Microvirga arabica",0.88871714144729,1,"train"
"GCA_009910705","Microvirga arsenatis",0.858620340724844,1,"train"
